"date","mood","arousal","valence","activity","screen","call","sms","builtin","communication","entertainment","finance","game","office","other","social","travel","unknown","utilities","weather"
2014-03-12,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-13,8,-0.5,1.5,NA,206.30899977684,1,NA,49.139,184.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-14,7.4,-0.4,0.75,NA,46.0409998893738,1,1,9.964,6.877,NA,NA,NA,NA,29.064,NA,NA,NA,NA,NA
2014-03-15,6.4,0.4,0.8,NA,485.971000194549,NA,1,132.114,133.3,65.813,40.192,NA,NA,10.025,103.398,NA,NA,NA,NA
2014-03-16,6.6,-0.8,0.5,NA,364.691999912262,NA,1,185.558,120.445,NA,19.082,NA,NA,38.152,NA,NA,NA,NA,NA
2014-03-17,7.2,-0.6,0.6,0.0607142857142857,714.30299949646,NA,NA,47.283,434.677,NA,NA,NA,NA,15.073,216.303,NA,NA,NA,NA
2014-03-18,6.6,0.4,0.6,0.0539119099263999,786.311000823975,1,1,190.195,464.504,96.551,22.1,NA,NA,11.054,NA,NA,NA,NA,NA
2014-03-19,6.4,0,0.6,0.00562770562770563,26.3570001125336,NA,NA,32.349,NA,17.332,NA,NA,NA,22.176,NA,NA,NA,NA,NA
2014-03-20,5.66666666666667,0.666666666666667,0.333333333333333,0.0438382265359666,412.822999715805,1,1,323.717,97.727,15.348,NA,NA,NA,10.029,69.902,NA,NA,NA,NA
2014-03-21,6.8,1,1,0.060560360921981,285.03099989891,1,NA,103.69,124.309,5.041,NA,NA,NA,NA,125.2,NA,NA,NA,NA
2014-03-22,6.5,0.5,0.75,0.0667704125720945,1155.79099988937,1,1,87.424,189.521,93.442,NA,NA,NA,10.077,15.412,NA,NA,NA,NA
2014-03-23,7,0,1,0.0684523809523809,726.354000329971,1,1,173.546,204.495,181.257,13.047,NA,NA,23.124,191.314,NA,NA,NA,NA
2014-03-24,6.4,0,0.8,0.107312877073906,459.019000291825,NA,NA,147.85,222.792,NA,6.032,NA,NA,10.417,81.677,NA,NA,NA,NA
2014-03-25,6,0.6,0.6,0.087166231243908,1013.43899989128,NA,1,260.708,365.541,50.631,NA,NA,NA,21.061,161.01,NA,NA,NA,NA
2014-03-26,5.6,0.2,0.25,0.0906249999999999,2525.91300010681,NA,1,75.12,284.599,60.185,64.797,NA,NA,NA,221.426,NA,NA,NA,NA
2014-03-27,6,0,0.25,0.295099367660343,1594.00999999047,1,1,69.691,NA,3342.646,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-28,6.5,-0.75,0.75,0.0874689832745353,519.133999824524,NA,NA,119.651,398.041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-29,6,-0.5,0.5,0.252504260122544,410.119999885559,1,1,133.275,155.086,NA,19.119,NA,NA,8.057,93.962,NA,NA,NA,NA
2014-03-30,5.4,0.4,1,0.0527334473259238,862.57600069046,1,NA,176.164,100.429,1480.093,NA,NA,NA,17.101,NA,NA,NA,NA,NA
2014-03-31,6,-0.25,0.333333333333333,0.134740307956026,73.7969999313355,1,1,12.349,53.071,NA,NA,NA,NA,8.153,NA,NA,NA,NA,NA
2014-04-01,5.8,-0.4,0.6,0.313439434129089,1473.55399990082,NA,1,98.198,194.89,NA,NA,NA,NA,NA,48.338,40.949,NA,NA,NA
2014-04-02,6.4,-0.2,1,0.0304742113057525,8644.52800011635,1,NA,29.768,105.761,NA,NA,NA,NA,NA,0.725,NA,NA,NA,NA
2014-04-03,6.25,-0.5,0.333333333333333,0.0123611111111111,138.819000005722,NA,NA,41.036,289.19,1.014,NA,NA,NA,17.155,41.357,NA,NA,NA,NA
2014-04-04,6.2,-0.2,0.8,0.144070603446303,4939.44000029564,1,1,678.477,1680.035,2216.219,20.066,NA,NA,27.086,301.878,9.888,NA,NA,NA
2014-04-05,7,0,1,0.0874891774891775,202.365000009537,1,NA,99.01,239.666,142.025,NA,NA,NA,15.072,20.102,NA,NA,NA,NA
2014-04-06,6.75,-0.666666666666667,1,0.199877498089923,1605.84399962425,NA,NA,423.213,505.307,144.716,NA,NA,NA,8.062,123.868,NA,NA,19.138,5.22
2014-04-07,7,-0.2,1,0.0864168979340117,2214.0070002079,NA,1,222,408.015,51.298,45.279,NA,NA,NA,119.977,NA,NA,NA,NA
2014-04-08,6.4,0.5,0.666666666666667,0.0398968008255934,7.27500009536743,1,1,9.241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-09,7.2,-0.5,1,0.240156619398701,3191.62199997902,1,NA,67.282,9.097,NA,11.053,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-10,6.6,0.2,1,0.129388638271628,1089.71600031853,1,1,156.923,331.167,113.052,87.698,162.983,NA,15.132,222.355,NA,NA,NA,NA
2014-04-11,7,1,1,0.0395736434108527,358.882999658584,NA,NA,99.94,421.328,NA,NA,NA,NA,5.014,109.692,NA,NA,NA,NA
2014-04-12,7,1.25,1,0,19.430999994278,1,NA,19.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-13,6.4,0,0.5,0.0454545454545455,112.321000099182,1,1,56.887,3.01,NA,NA,NA,NA,6.052,46.323,NA,NA,NA,NA
2014-04-14,7,0.8,1,0.0341435185185185,202.437000274658,1,NA,171.961,81.969,NA,NA,NA,NA,NA,5.708,NA,NA,NA,NA
2014-04-15,6.6,0.6,0.5,0.05,4.1340000629425,1,1,121.886,53.148,NA,NA,NA,NA,NA,35.166,NA,NA,NA,NA
2014-04-16,7.25,1.25,1,0.137976645191724,705.427000761032,1,1,284.669,317.696,NA,NA,NA,NA,12.13,90.522,NA,NA,NA,NA
2014-04-17,7,-0.6,1,0.146444781870428,445.708999872208,1,NA,161.396,154.331,NA,102.41,NA,NA,13.199,14.139,NA,NA,NA,NA
2014-04-18,6.8,0,1,0.00973504407239346,2129.20999908447,NA,1,245.234,577.248,1118.142,NA,NA,NA,NA,187.469,NA,NA,NA,NA
2014-04-19,7.2,1.6,1,0.184057971014493,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-20,7,1.33333333333333,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-21,7.25,1,1,0.00919732441471569,739.256999731064,NA,NA,363.693,481.286,62.525,NA,NA,NA,14.093,33.32,NA,NA,NA,NA
2014-04-22,6.6,0.8,0.8,0.0549439428340109,908.790998935699,NA,1,168.06,741.198,204.428,NA,NA,NA,NA,100.71,NA,NA,NA,NA
2014-04-23,7.25,0.75,1,0.082014157014157,1298.74499988556,1,1,316.14,827.589,NA,139.93,NA,NA,9.035,18.024,NA,NA,NA,4.01
2014-04-24,5.4,-0.2,-0.2,0.0137310606060606,1189.71000003815,1,1,70.905,254.411,345.058,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-25,7.2,0.6,1,0.0852272727272726,333.694999694825,1,1,182.956,19.083,NA,NA,NA,NA,NA,22.451,NA,NA,NA,NA
2014-04-26,6.75,0.5,1,0.354910714285714,55.5429999828339,NA,1,0.914,49.566,NA,NA,NA,NA,5.046,NA,NA,NA,NA,NA
2014-04-27,7.2,-0.2,1,0.121767001114827,268.669999599457,1,NA,80.749,187.691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-28,8,1,1,0.188095238095238,209.385000228882,1,1,25.145,15.659,NA,NA,NA,NA,NA,168.114,NA,NA,NA,NA
2014-04-29,7,-0.5,1,0.0359265010351967,1285.50900030136,1,1,466.95,720.981,420.501,132.667,NA,NA,7.022,64.217,NA,NA,NA,NA
2014-04-30,7,0.4,1,0.0396664652995471,736.754000425339,1,NA,25.777,431.959,45.856,NA,NA,NA,5.023,NA,NA,NA,NA,NA
2014-05-01,7,0,1,0.104453262786596,125.575000047684,1,1,106.302,19.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-02,8,2,1,0.100675708880043,929.462000846863,1,NA,163.454,407.222,94.374,NA,NA,NA,NA,139.145,124.535,NA,NA,NA
2014-05-03,NA,NA,NA,0.0260003306878307,2509.07399964333,1,NA,458.842,629.951,1066.744,NA,NA,NA,NA,530.554,NA,NA,NA,NA
2014-05-04,7,0,1,0.0963594276094276,692.087000131606,NA,NA,714.251,255.043,NA,29.127,NA,NA,15.073,176.559,NA,11.114,13.048,NA
2014-05-05,7.33333333333333,1.5,1,0.0129310344827586,950.915999650955,NA,NA,46.171,NA,904.613,NA,NA,NA,NA,NA,NA,NA,NA,NA
