"date","mood","arousal","valence","activity","screen","call","sms","builtin","communication","entertainment","finance","game","office","other","social","travel","unknown","utilities","weather"
2014-03-07,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-08,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-09,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-10,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-11,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-13,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-14,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-15,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-16,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-17,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-18,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-19,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-20,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-21,9,1,2,NA,1664.95400094986,1,1,168.055,1724.739,946.017,NA,NA,10.046,543.588,NA,NA,NA,NA,NA
2014-03-22,7.8,0.8,1,0.191388308645086,2643.53700041771,1,1,482.088,458.495,3915.524,NA,NA,NA,89.216,NA,168.545,NA,4.35,NA
2014-03-23,8.2,-0.2,1.2,0.100246698394212,5048.33700060844,1,1,492.576,1503.122,1741.391,36.364,NA,161.998,251.529,NA,275.405,NA,NA,44.854
2014-03-24,7.8,-0.6,1.4,0.090740222421567,6248.04599952698,1,NA,92.246,2282.336,3908.043,105.217,NA,125.325,851.017,NA,NA,11.064,5.136,NA
2014-03-25,7.8,-0.4,1.2,0.132768285523492,3791.11200022698,1,1,1044.495,1305.098,1351.416,447.543,NA,141.076,133.63,NA,NA,47.324,28.843,NA
2014-03-26,8.25,0.5,1,0.0911532011403041,3985.976998806,1,NA,118.639,1294.789,2355.873,87.141,NA,20.684,72.68,NA,12.84,7.649,NA,NA
2014-03-27,7.75,0.25,0.5,0.103195753698731,3275.63200163841,1,1,588.336,931.662,1653.757,NA,NA,13.437,60.032,NA,NA,NA,17.49,NA
2014-03-28,8,-0.5,1.5,0.104679287979067,3250.44199824333,1,NA,277.526,940.879,3351.791,NA,NA,46.206,246.376,NA,NA,63.787,7.045,NA
2014-03-29,8.6,-0.2,1.6,0.163377337758651,2261.39100050926,NA,1,19.31,152.928,2529.228,49.371,NA,NA,104.425,NA,NA,NA,NA,NA
2014-03-30,8.4,-0.2,1,0.164650715266679,3568.71899938583,1,NA,12.869,1223.623,2039.814,NA,NA,26.284,186.054,NA,NA,35.267,NA,31.955
2014-03-31,7.4,0.4,0.6,0.0836335845955087,9398.24399995804,1,1,2044.996,4412.685,1699.468,77.491,NA,NA,98.786,NA,NA,NA,5.16,NA
2014-04-01,7.6,0.4,0.4,0.097414340146311,3205.79399943352,1,NA,543.663,711.798,1626.554,58.641,NA,62.49,203.234,NA,NA,NA,NA,NA
2014-04-02,7.4,0.2,0.6,0.0786881382869165,3364.24000072479,1,NA,854.198,820.558,1981.504,65.439,NA,18.699,98.842,NA,54.145,NA,NA,NA
2014-04-03,7.8,0,1,0.0836364543999837,2312.74599981308,1,NA,19586.766,685.184,2093.16,72.103,NA,NA,91.237,NA,NA,20.192,29.197,NA
2014-04-04,7.8,0.2,1.4,0.0871065604162596,3231.44399881363,NA,1,617.093,804.091,1371.565,47.284,NA,6.163,902.67,NA,NA,315.509,NA,NA
2014-04-05,7.6,1.2,1,0.114427937629636,3852.66199898719,1,NA,263.059,1110.404,2295.814,NA,NA,106.486,60.862,NA,19.696,NA,NA,NA
2014-04-06,6.8,0.2,0.8,0.0767720154852371,6028.54899859429,NA,NA,11.063,730.343,4234.2,NA,NA,NA,1024.593,NA,NA,23.094,NA,NA
2014-04-07,7.4,0.2,1,0.14406393678903,5035.64499974251,1,NA,596.011,1787.445,2513.812,88.197,NA,124.681,72.082,NA,NA,82.764,NA,NA
2014-04-08,7.4,0.4,1.2,0.103830888965365,4475.89199995995,1,1,873.53,683.364,1307.637,27.089,NA,1494.864,70.913,NA,NA,11.128,NA,NA
2014-04-09,7.8,0.6,1,0.0921222333052219,1773.72199964523,NA,NA,23.843,763.865,984.36,31.735,NA,16.27,74.42,NA,NA,50.254,NA,NA
2014-04-10,7.4,0.4,1,0.108066399115195,7018.26100134849,NA,1,103.689,1778.979,2776.328,NA,NA,5.217,95.092,13.22,NA,2239.937,NA,NA
2014-04-11,7.6,0.2,1,0.120188083271766,4983.92099928856,NA,NA,102.159,1698.898,3128.489,17.149,NA,9.16,354.092,NA,NA,28.343,4.513,NA
2014-04-12,7.66666666666667,0.333333333333333,1,0.127037342271285,2492.81799936295,1,NA,19477.059,229.648,12054.726,NA,NA,NA,1072.477,NA,NA,21.096,9.33,NA
2014-04-13,7.4,0.2,1,0.0781375421662018,7752.5529987812,1,1,1391.461,2391.052,3217.934,NA,NA,643.756,4335.307,NA,NA,NA,NA,NA
2014-04-14,7,0,0.8,0.0928962657178071,4230.44700026512,NA,1,1808.078,3571.217,1152.669,28.19,NA,8.073,58.008,41.365,NA,11.226,17.303,NA
2014-04-15,7.6,0.2,0.8,0.119554998521391,3964.78499817848,1,NA,726.5,2245.302,1850.042,NA,NA,6.025,100.235,NA,NA,12.082,NA,NA
2014-04-16,8,0.8,1,0.114768169214947,5334.56700015068,1,NA,244.239,1454.301,3481.064,18.113,NA,33.186,175.38,NA,NA,38.228,7.662,NA
2014-04-17,7.25,0.25,0.75,0.140859246352366,5006.50600028038,1,1,1816.36,2048.286,1159.785,172.576,NA,NA,167.096,NA,NA,101.287,31.331,NA
2014-04-18,7.5,0,1,0.0738760828994091,6253.73700046539,1,NA,1751.578,1206.113,4304.597,NA,NA,183.844,47.282,NA,NA,18.267,7.954,NA
2014-04-19,7.8,0.6,0.8,0.208229777089402,1441.91800022125,1,1,117.624,1155.189,66.705,NA,NA,NA,53.494,NA,69.034,NA,NA,NA
2014-04-20,7.5,0.25,1,0.146852637223947,3489.1269993782,1,1,489.672,993.986,1528.488,NA,NA,NA,49.111,NA,26.617,225.16,NA,NA
2014-04-21,7.4,0.2,1,0.0208458050307715,6019.9380004406,1,NA,723.06,242.136,4016.524,23.194,NA,NA,1681.297,NA,167.219,NA,5.461,NA
2014-04-22,7.6,0.4,0.8,0.0928556144608231,3493.39100027084,NA,NA,126.094,1806.502,2342.385,NA,NA,39.548,73.491,NA,NA,23.108,NA,NA
2014-04-23,7,0.6,0.8,0.120389719336912,4272.42799973488,NA,1,145.374,1479.562,2393.742,159.123,NA,NA,58.527,NA,NA,24.156,NA,NA
2014-04-24,7.4,-0.2,1,0.106001092236068,4893.60400032997,NA,NA,115.675,2815.141,1748.107,52.354,NA,NA,159.014,NA,NA,17.439,NA,NA
2014-04-25,7.5,-1,1,0.106167618220484,10863.7199997902,NA,NA,42.124,7931.976,3332.951,43.303,NA,178.498,57.624,NA,NA,54.501,10.174,NA
2014-04-26,7.5,-0.25,1,0.269142250334385,3489.05399942398,1,1,443.291,586.442,2737.032,NA,NA,NA,90.046,19.455,NA,NA,NA,NA
2014-04-27,7.6,-1.4,1,0.0655520717588992,5290.93699908257,NA,NA,8.94,876.223,7382.021,NA,NA,NA,2434.284,NA,540.932,56.35,NA,NA
2014-04-28,7,-1.4,1,0.0826284903411332,3365.22000002861,1,NA,118.209,2852.19,3497.522,28.117,NA,NA,47.72,7.876,NA,16.492,13.238,NA
2014-04-29,7.2,-0.6,1,0.118695848224905,3669.91499876976,NA,NA,20.779,1792.613,1007.323,479.494,NA,6.506,66.649,NA,NA,13.057,NA,NA
2014-04-30,7,-1.2,1,0.0896922408290305,4097.97299909592,NA,NA,191.088,1863.695,2006.694,NA,NA,NA,85.207,NA,NA,41.5,16.27,NA
2014-05-01,7.2,-0.8,1,0.13638883459216,3744.96000003815,1,NA,1824.377,1083.126,3026.651,NA,NA,61.166,80.127,NA,112.24,NA,12.198,NA
2014-05-02,7.6,-1.2,1.4,0.134376922694768,6631.17400026321,1,1,274.715,1102.326,4098.997,43.224,NA,NA,713.978,NA,49.673,NA,28.902,NA
2014-05-03,7.75,-0.4,1,0.138918931436301,7432.30000019074,1,NA,550.479,924.108,3330.291,NA,NA,NA,54.141,NA,72.509,15.146,11.342,NA
2014-05-04,7.4,-1.2,0.8,0.0661624066483447,3048.18900036812,1,NA,80.634,192.146,2692.839,NA,NA,NA,37.76,NA,NA,41.416,NA,NA
2014-05-05,7.25,-1,1,0.101182005055394,3253.50999975205,1,1,124.644,946.438,1635.675,13.243,NA,NA,249.249,NA,130.482,140.589,6.155,NA
2014-05-06,NA,NA,NA,0.0864344417491167,1786.19799900055,1,NA,568.458,980.45,451.809,NA,NA,14.902,NA,NA,NA,12.061,NA,NA
2014-05-07,7.66666666666667,-0.666666666666667,1,0.0944503564382073,3511.52000045776,NA,NA,719.681,1327.231,1184.998,NA,NA,13.905,259.949,NA,NA,37.386,NA,NA
2014-05-08,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
