"date","mood","arousal","valence","activity","screen","call","sms","builtin","communication","entertainment","finance","game","office","other","social","travel","unknown","utilities","weather"
2014-04-10,7.25,0.25,0.75,0.260750603843293,7844.23899865151,1,1,1303.452,2726.237,695.324,NA,NA,NA,141.214,566.807,525.113,NA,2.045,NA
2014-04-11,6.5,-0.5,0.5,0.424481427308437,5810.03000116348,1,1,1548.192,2343.793,700.724,NA,NA,NA,136.128,319.645,630.929,NA,NA,NA
2014-04-12,6,-2,-1,0.378301733312043,3658.81900119781,1,1,1826.668,1516.767,NA,NA,NA,NA,11.016,157.192,362.185,NA,6.986,NA
2014-04-13,7.2,-0.6,0.4,0.2898201182828,2174.87099766731,1,NA,510.913,855.219,371.52,NA,NA,NA,79.112,123.071,159.646,NA,NA,NA
2014-04-14,8,0.75,1,0.187074050172128,2773.04300093651,1,1,809.972,1822.477,95.772,NA,NA,NA,21.182,56.817,NA,NA,84.488,NA
2014-04-15,7.25,-0.5,0.5,0.173628883178687,701.287000417709,1,1,98.266,445.917,19.658,NA,NA,NA,NA,25.386,NA,NA,NA,NA
2014-04-16,6.66666666666667,-0.333333333333333,0.333333333333333,0.353276353276353,109.283999681473,1,1,125.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-17,6.5,0.25,0,0.470085470085471,41.2349996566772,1,1,2.007,37.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-18,6.5,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-19,5.66666666666667,-0.666666666666667,-0.333333333333333,0.5,187.322000026703,1,NA,10.09,72.341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-20,5,-0.666666666666667,0,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-21,5.5,-0.5,-0.5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-22,5.66666666666667,-1.33333333333333,-0.333333333333333,0.075,13.0800001621247,1,1,NA,NA,NA,NA,NA,NA,NA,106.887,NA,NA,NA,NA
2014-04-23,5.5,0,0.5,0.142857142857143,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-24,7,-0.5,-0.5,0.0344827586206897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-25,9,-1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
