"date","mood","arousal","valence","activity","screen","call","sms","builtin","communication","entertainment","finance","game","office","other","social","travel","unknown","utilities","weather"
2014-04-10,6.6,-0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-11,6.6,0.8,0.2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-12,7.75,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-13,7,-0.2,0,0.0682161723288344,6149.78100037575,NA,NA,627.954,734.802,189.519,NA,NA,NA,91.954,4758.654,NA,NA,NA,3.024
2014-04-14,7.4,0.4,0.4,0.0650244499509205,6125.10999989509,1,NA,1143.794,1084.797,174.296,NA,NA,NA,46.363,3623.094,NA,NA,NA,50.385
2014-04-15,6.8,0.2,0.4,0.100203061450569,8624.15199875832,NA,1,2653.229,612.097,NA,NA,NA,132.979,57.402,5401.366,NA,NA,NA,NA
2014-04-16,6.8,0.2,0.2,0.0858951914098973,3527.11700081826,1,1,21058.474,447.612,NA,NA,NA,NA,65.404,2437.171,NA,149.882,NA,NA
2014-04-17,6,0,-0.2,0.0815159185142984,6102.27800059318,NA,NA,1579.401,2294.683,NA,NA,NA,NA,42.265,2635.341,107.875,NA,NA,NA
2014-04-18,7.2,0.6,0.8,0.0768839477251722,10462.5670003891,NA,1,4545.204,3182.322,NA,NA,NA,NA,53.724,6203.246,NA,NA,NA,NA
2014-04-19,8,1,1,0.215784476414762,3189.77600073815,NA,NA,11548.82,1058.353,NA,NA,NA,NA,42.46,1653.397,NA,NA,NA,NA
2014-04-20,8,0.6,1,0.0328671565702588,7129.81499958038,NA,NA,367.645,871.69,64.279,NA,NA,NA,63.454,5737.269,NA,NA,23.082,NA
2014-04-21,6.4,-0.2,0,0.0939812012375572,7717.23900055885,NA,NA,840.72,2112.142,190.543,NA,NA,NA,42.427,4547.481,NA,NA,22.112,NA
2014-04-22,7.25,0.5,1,0.107225842314327,7584.15400195122,NA,NA,6568.861,2633.366,NA,NA,NA,NA,46.251,2340.111,NA,2.009,NA,6.219
2014-04-23,6.2,0.2,0.2,0.0960912896231939,6572.15000057221,1,1,1518.024,1454.579,11.107,NA,NA,NA,61.819,3509.613,NA,NA,NA,12.223
2014-04-24,5.8,0,-0.4,0.0768722602035164,7454.10100078583,1,NA,7303.616,3682.128,66.465,NA,NA,NA,39.663,2454.664,NA,306.755,NA,37.258
2014-04-25,6.6,0.2,0.4,0.110312639548573,9746.30400085449,1,NA,7653.389,4275.539,44.366,NA,NA,NA,53.707,3817.544,137.239,NA,NA,103.807
2014-04-26,8,1,1,0.284122697515314,6004.02799987793,1,NA,809.604,3281.12,55.83,NA,NA,NA,33.732,1711.94,118.686,NA,NA,NA
2014-04-27,7.8,0.8,0.8,0.0787771489453208,2349.39400053024,1,1,681.359,534.269,77.526,NA,NA,NA,57.582,874.058,97.476,NA,NA,25.162
2014-04-28,8,1,1,0.160014005602241,5659.50799846649,1,NA,670.424,2553.024,241.695,NA,NA,NA,42.468,2122.478,NA,NA,26.402,NA
2014-04-29,6.6,0.6,0.4,0.0974598031302916,4524.96600198746,NA,NA,1348.764,1083.662,NA,NA,NA,NA,58.754,2277.535,NA,NA,NA,59.313
2014-04-30,6.2,-0.2,0.2,0.0840277777777778,7556.27299928665,NA,NA,1069.053,4156.633,37.577,NA,NA,NA,45.78,2243.536,NA,NA,NA,NA
2014-05-01,6.8,0,0.4,0.116824229691877,5536.59799981117,1,NA,2948.324,1135.013,NA,NA,NA,NA,35.331,1767.848,NA,NA,NA,NA
2014-05-02,7.2,0.2,0.8,0.143028745339922,4744.67600083351,NA,NA,733.06,1681.137,306.82,NA,NA,NA,50.54,2182.296,72.414,424.117,NA,12.076
2014-05-03,7.8,0,0.8,0.0464574820655356,3909.75100135803,1,NA,1215.653,1089.118,50.564,NA,NA,NA,45.589,3490.629,NA,NA,NA,NA
2014-05-04,7.4,-0.2,0.4,0.0175177860999472,4421.83099961281,NA,NA,418.308,382.458,77.555,NA,NA,NA,56.359,3486.181,NA,NA,NA,NA
2014-05-05,6.5,0.25,0.25,0.0992824107043948,4018.60300040245,NA,1,884.458,551.786,49.334,NA,NA,NA,30.449,2500.63,NA,NA,NA,NA
2014-05-06,NA,NA,NA,0.0501412429378531,6861.39300060273,1,1,890.806,475.491,137.375,NA,NA,NA,NA,5255.513,NA,114.715,NA,NA
2014-05-07,6.8,0,0.4,0.0913150305099551,2567.52799987793,1,NA,667.753,454.499,NA,NA,NA,NA,31.337,1409.081,NA,3.16,NA,NA
2014-05-08,6.6,-0.2,0.4,0.105632062146893,9094.6829996109,NA,NA,13109.071,2487.484,1168.661,NA,NA,NA,35.558,1607.703,NA,990.928,NA,77.722
2014-05-09,6.8,0.2,0.6,0.11315028129896,8174.01899909973,NA,NA,18385.732,2662.147,439.691,NA,NA,NA,64.459,3528.01,NA,97.568,30.225,26.515
2014-05-10,8,0.6,1,0.0710200746965453,5994.58599996567,1,1,1005.739,1520.231,NA,NA,NA,NA,55.179,3441.312,NA,NA,NA,77.206
2014-05-11,6.2,0.4,0,0.0733047385620915,5422.55400061607,1,1,3459.921,2786.466,9.052,NA,NA,NA,43.603,1261.893,70.547,NA,NA,20.033
2014-05-12,6.4,0,0.4,0.015353740366203,8348.15000057221,NA,NA,3240.608,3746.153,326.994,NA,NA,NA,31.537,2868.964,NA,122.736,24.091,NA
2014-05-13,7,0.4,0.6,0.129871835244506,7440.5710003376,NA,NA,5164.12,2319.525,41.431,NA,NA,NA,33.696,2278.385,NA,2.008,NA,NA
2014-05-14,6,0,0,0.0924983482093402,4245.3759996891,1,1,3550.947,2376.884,40.643,NA,NA,NA,33.237,1155.347,NA,NA,NA,NA
2014-05-15,6.4,0.2,0.2,0.141308296823003,13098.3080005646,NA,NA,1464.056,8952.588,124.086,NA,NA,NA,29.367,2429.007,70.374,NA,24.071,NA
2014-05-16,7.4,0.6,0.8,0.107086579057487,9174.19400024414,1,NA,2902.587,4533.666,95.791,NA,NA,NA,39.31,2874.238,NA,NA,24.199,NA
2014-05-17,7.4,0.5,0.5,0.133426704014939,4837.18700098991,1,NA,1027.73,1690.919,271.807,NA,NA,NA,39.566,2180.738,54.498,NA,NA,NA
2014-05-18,7.2,0.4,0.8,0.0943671218487395,6905.07699918747,1,NA,1073.305,1995.656,143.463,NA,NA,NA,44.459,3086.469,NA,878.506,26.175,NA
2014-05-19,7.4,-0.4,1,0.0749804158951716,5976.55100011825,1,NA,665.474,1663.259,117.722,NA,NA,NA,46.23,3481.331,NA,NA,NA,NA
2014-05-20,7.6,-0.4,0.8,0.11844070961718,10832.1000008583,NA,NA,1432.376,2015.69,154.932,NA,NA,NA,40.161,6976.95,106.591,103.927,NA,NA
2014-05-21,7,0.2,0.8,0.128770088543892,4179.6880004406,1,NA,680.776,1597.778,74.708,NA,NA,NA,41.678,1774.084,NA,NA,NA,8.031
2014-05-22,6.6,-0.2,0.4,0.143475723622782,7370.64399838448,1,NA,2613.795,2025.722,92.818,NA,NA,NA,30.514,2650.213,NA,NA,24.179,8.066
2014-05-23,6.2,0.2,0,0.104034602971623,5323.31600022316,1,NA,2374.95,2416.018,NA,NA,NA,NA,36.383,1301.814,54.423,NA,NA,NA
2014-05-24,7.6,-0.2,1,0.138810683080997,7953.68800067902,1,NA,1882.163,2767.088,181.459,NA,NA,NA,623.762,2794.368,162.437,NA,23.201,NA
2014-05-25,8,-0.5,1,0.129498162259254,8241.52399873734,1,NA,3005.024,2490.478,202.232,NA,NA,NA,39.424,2637.263,72.582,NA,NA,NA
2014-05-26,7.2,0.2,1,0.0546538932682217,7007.02599930763,1,NA,1379.55,2083.561,294.056,NA,NA,NA,55.459,3128.366,NA,NA,NA,98.808
2014-05-27,5.8,0,-0.2,0.0271357016768879,8511.27300047875,NA,NA,3702.966,2992.702,246.942,NA,NA,NA,33.33,3955.803,NA,51.333,27.128,131.164
2014-05-28,5.4,0.6,-0.4,0.0792991739873079,10891.4640011787,1,NA,8256.859,3292.135,506.633,NA,NA,NA,59.297,5194.727,136.843,NA,NA,184.321
2014-05-29,7.4,0,0.8,0.0285714285714286,194.84099984169,NA,NA,21.747,150.448,NA,NA,NA,NA,7.049,NA,NA,NA,NA,NA
2014-05-30,6.4,-0.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
